10,0,8.73e-05,0.0001474,0.0001251,0.000151,0.0001989,9.23e-05,0.0001503,0.0001505,0.0001347,0.0002378
10,1,0.000254,0.0003747,0.0003701,0.0004219,0.000213,0.0003706,0.0002887,0.0003397,0.0003962,0.0004068
10,2,0.0011385,0.0011381,0.001139,0.0007734,0.0008151,0.0010751,0.0012346,0.0011348,0.0008632,0.0010181
10,3,0.0088974,0.007271,0.0028508,0.0029658,0.0167576,0.0030405,0.0167211,0.0019684,0.0018718,0.0039402
10,4,0.0082498,0.0112875,0.0088899,0.0132566,0.0156118,0.0344996,0.0100515,0.0108225,0.0084158,0.0052846
10,5,0.0295522,0.0273582,0.0689458,0.0603585,0.0275816,0.054393,0.0270131,0.0188983,0.0254509,0.0204885
10,6,0.0705114,0.138296,0.0706302,0.0435514,0.074286,0.0446139,0.0427974,0.0524212,0.0768973,0.0870779
10,7,0.093927,0.1131307,0.1300549,0.0976074,0.0936555,0.099136,0.1999099,0.0908273,0.0889997,0.1035428
10,8,0.2572247,0.2121796,0.3436034,0.2327797,0.2200514,0.2382857,0.2207622,0.2330576,0.2831719,0.2364655
10,9,0.5219707,0.5216496,0.5667865,0.5411936,0.5943658,0.5357115,1.2204564,0.9379972,0.6163147,0.6258988
10,10,1.5635813,1.599756,1.5314168,1.2941773,1.2728537,1.6703659,1.4840845,1.2600229,1.4748793,3.1890011
10,11,3.0891905,3.1188723,5.9183247,3.0477032,4.6207156,3.0838397,3.0428071,3.9675489,3.0138292,3.0903903
10,12,8.6694416,8.4280859,7.2155623,7.8217889,8.8491831,8.764864,10.3169738,7.8013112,9.0920008,8.5668598
10,13,17.0606202,17.4771291,17.5307261,18.5979791,16.6866885,17.223526,16.183712,16.9913448,16.9538302,16.673542
10,14,40.0543212,38.2462323,49.5466409,40.0706977,42.0626864,38.2279525,42.3184971,47.0933727,40.2475171,39.2753752
20,0,0.0001563,0.0001303,0.0002077,0.0001521,0.0002353,0.0001298,0.0001314,0.0002035,0.0002286,0.0002079
20,1,0.0005401,0.0007661,0.0006684,0.0005172,0.0004636,0.000544,0.001224,0.0004057,0.0014974,0.0008263
20,2,0.0018711,0.0015925,0.0014707,0.0026449,0.0012613,0.0012139,0.0020911,0.0018693,0.0011826,0.0016578
20,3,0.007526,0.0039154,0.004854,0.0066964,0.0033246,0.0040618,0.0134088,0.0057896,0.0063,0.005997
20,4,0.0358344,0.0168276,0.0126543,0.0103727,0.0156747,0.0143233,0.0150314,0.0197443,0.0189371,0.0138136
20,5,0.0366128,0.0377727,0.0458914,0.054456,0.045209,0.0333124,0.0364423,0.0974048,0.0560228,0.0559809
20,6,0.1181899,0.1591263,0.1203492,0.087616,0.1670847,0.076516,0.0723537,0.0736028,0.1677268,0.1052875
20,7,0.7458967,0.3292324,0.2880458,0.3575065,0.266577,0.2040842,0.1755488,0.1711781,0.2941824,0.2328668
20,8,0.4772444,0.7098634,0.5837206,0.6667627,0.6430991,0.5146663,0.5376881,0.4421478,0.4467757,0.4581707
20,9,1.6103839,1.6822258,1.6004023,1.1266048,1.2011067,1.0441523,1.035496,1.0562372,1.1894499,1.0488796
20,10,2.4577941,2.6329942,2.5289431,2.5163399,2.6333647,2.5891704,2.7840031,2.6955307,2.6516634,2.6794804
20,11,6.2833116,7.1057327,6.3129335,6.3167702,6.3419178,6.2585033,6.1789838,6.2186149,6.1476963,6.2116082
20,12,14.7893866,14.2693833,14.1110723,14.2606657,14.6864478,14.3542543,14.2824917,13.9191165,14.3294533,14.5050506
20,13,33.6242821,36.4038264,35.2373108,33.3466476,32.6285534,32.3305265,32.1729854,31.5222169,32.1826768,32.1461134
20,14,76.3713581,74.138389,75.2776261,74.7863001,74.4337672,72.7722094,71.9374972,73.7043452,73.2150362,72.6922423
30,0,0.0003216,0.0002731,0.0002695,0.0002672,0.0002646,0.0003457,0.0002983,0.0002685,0.0003149,0.0003135
30,1,0.0009032,0.0007486,0.0007509,0.0007417,0.0009623,0.0009741,0.0010252,0.0009562,0.0017264,0.0014892
30,2,0.0029986,0.0018507,0.002674,0.0030851,0.0017829,0.0017532,0.0018467,0.002968,0.002496,0.0034731
30,3,0.00716,0.0079683,0.0054141,0.0088832,0.0058376,0.0191879,0.010177,0.0202338,0.0102075,0.0079235
30,4,0.0304557,0.0156746,0.021662,0.015004,0.0190418,0.0205666,0.017274,0.0193954,0.0283255,0.0633604
30,5,0.0773973,0.0515569,0.0423982,0.0407563,0.1004709,0.0738217,0.061147,0.0539936,0.1478051,0.0573852
30,6,0.1128865,0.1790419,0.1037641,0.1345107,0.1717508,0.1321067,0.1208107,0.1953814,0.1025347,0.1040604
30,7,0.3297926,0.2862624,0.2686286,0.3214067,0.2640389,0.2558957,0.2954478,0.2745644,0.2780922,0.3009205
30,8,0.637191,0.6402037,0.6268456,0.6677221,0.6045557,0.7001792,0.5915453,0.6637422,0.6804006,0.6246381
30,9,1.5744969,1.6383376,1.5918331,1.5727094,1.5408628,1.4991283,1.5386794,1.603581,1.5349677,1.4764893
30,10,3.7685864,3.7876263,3.8038865,3.8084793,3.8151376,3.7731703,3.720897,3.82481,3.7609362,3.7803782
30,11,8.972282,8.7025187,8.7792411,9.0380233,8.7902925,8.8278305,9.0573571,8.7985466,8.7744005,9.1067294
30,12,20.3959621,21.0771945,20.6682429,20.3148632,20.3350565,20.5821262,20.8348138,20.3446691,21.1263364,20.8280183
30,13,49.0298496,47.4537488,47.5440897,46.9894937,10375.1084196,61.7436076,63.3187716,54.8974225,54.9005427,55.1055616
30,14,118.4119886,122.6986366,111.4557623,114.7930372,112.736196,112.2195104,114.8172634,113.6659996,112.6463968,114.4861531
